,total_irrigation_mm,total_irrigation_mm,time_in_target_pct,time_in_target_pct,violation_rate_pct,violation_rate_pct,rmse_band,rmse_band,action_smoothness,action_smoothness,deficit_rate_pct,deficit_rate_pct,surplus_rate_pct,surplus_rate_pct,drainage_total_mm,drainage_total_mm,runoff_total_mm,runoff_total_mm,mean_soil_moisture,mean_soil_moisture,max_abs_mass_balance_error_mm,max_abs_mass_balance_error_mm
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
variant,,,,,,,,,,,,,,,,,,,,,,
SAC + Forecast,383.589009436965,67.64417389770144,53.259132420091326,3.338200274001107,46.74086757990868,3.338200274001104,0.02240697998274891,0.0006521665938470693,0.01983233588153411,0.010617444638096857,2.1986301369863015,4.6396279379031755,44.54223744292237,2.064155420896432,817.1499843617869,60.438343395497384,0.0,0.0,0.3112455150034241,0.007623010455164688,1.7053025658242404e-14,5.991822453037572e-15
SAC + LSTM,362.7668580532074,52.835205566187845,54.374429223744286,2.6290471768318984,45.625570776255714,2.6290471768319006,0.02209331373011714,0.000602191693915394,0.01596932056315179,0.008709055251387711,1.5525114155251143,3.32899104169489,44.073059360730596,1.8450100532923666,793.7514836856595,49.43161681882779,0.0,0.0,0.30994373064289393,0.006535472797292255,1.7053025658242404e-14,5.991822453037572e-15
SAC Basic,394.09789110422133,87.3128293838174,54.11643835616438,2.081936417890595,45.88356164383562,2.0819364178905935,0.02244959823568237,0.0009207490235030406,0.01792191602532098,0.011986761433736923,0.8926940639269407,2.8229464957210877,44.99086757990868,2.1791915525527044,822.8466810836924,82.52742257456231,0.8564019726911567,2.7081808263653757,0.3123563453389889,0.006588710491728175,1.9895196601282807e-14,7.338453819646736e-15
SACSI Full,372.1973031371832,42.60096856853912,55.01826484018265,1.926931021109448,44.981735159817354,1.9269310211094477,0.02216803464752861,0.0004478642038303446,0.018153914796978022,0.008263043106720892,1.247716894977169,2.9197872017897493,43.73401826484018,1.2547093720209646,803.5694388500547,41.33459666237738,0.21681260324031654,0.45916381321324196,0.30905582591264114,0.005398988978859586,1.4210854715202004e-14,0.0
